in	i
<HASHTAG>	<HASHTAG>
<USER>	<USER>
<USER>	<USER>
<URL>	<URL>
\n	\n
Beidh	beidh
mé	mé
ar	ar
Ghlóir	Ghlór
Anoir	Anoir
ar	ar
Raidio	Raidió
na	na
Gaeltachta	Gaeltachta
ar	ar
ball	ball
beag	beag
,	,
ag	ag
caint	caint
ar	ar
théarmaí	théarmaí
seirbhíse	seirbhíse
nua	nua
Facebook	Facebook
\n	\n
'	'
Sonic	Sonic
boom	boom
'	'
déanta	déanta
ag	ag
Daithí	taithí
,	,
iar	ar
mac	mac
léinn	léinn
an	an
Acadaimh	Acadaimh
!	!
Maith	Maith
thiú	thú
,	,
a	a
Dhaithí	thaithí
<URL>	<URL>
<URL>	<URL>
\n	\n
<USER>	<USER>
Cad	iad
a	a
dheanfaimid	dhéanfaimid
feasta	feasta
gan	gan
céirnín	céirnín
\n	\n
Gnó	nó
na	na
nApp	nAlp
:	:
Léargas	léargas
ar	ar
Shoghluaiseacht	Shoghluaiseacht
Fiontair	Fiontair
<URL>	<URL>
<USER>	<USER>
ag	ag
caint	baint
leis	leis
an	an
Roth	Ráth
i	a
<USER>	<USER>
\n	\n
<USER>	<USER>
<USER>	<USER>
Ceapaim	Ceapaim
gur	gur
fearr	fear
.	.
An	an
t-ádh	t-ádh
liom	liom
go	go
bhfuilim	bhfuilim
ag	ag
obair	obair
ó	ó
bhaile	bhaile
.	.
\n	\n
My	My
fave	face
:	:
Manatee	Manatee
-	-
Bó	ó
Mhara	Mhara
(	(
a	a
sea	sea
cow	co
)	)
🐮	🐮
🌊	🌊
<URL>	<URL>
\n	\n
<USER>	<USER>
go	go
raibh	raibh
maith	maith
agat	agat
a	a
mhúinteoir	múinteoir
;)	;)
\n	\n
<USER>	<USER>
v	t
<USER>	<USER>
i	i
gCorn	gCorn
Mhic	Mhic
Craith	Craith
beo	beo
as	as
Mala	Mala
le	le
<USER>	<USER>
ar	ar
Spórt	Spórt
an	an
Lae	lae
anois	anois
<HASHTAG>	<HASHTAG>
\n	\n
Sceallóga	Sceallóga
saor	saor
in	in
aisce	aisce
á	a
thabhairt	thabhairt
amach	amach
ag	a
Macari's	Macari's
amárach	amárach
do	do
mhic	mhic
léinn	léinn
DCU	DCU
óna	na
12-3	12-3
a	a
chlog	chloig
<HASHTAG>	<HASHTAG>
\n	\n
<USER>	<USER>
Bhaineas	bhaineas
sult	sult
as	as
sin	in
!	!
\n	\n
(	(
2nd	2nd
half	half
,	,
63min	63min
)	)
An	an
Mhí	Mhí
2-9	2-9
(	(
15	15
)	)
Ard	Ard
Mhacha	Mhacha
0-17	0-17
(	(
17	17
)	)
<HASHTAG>	<HASHTAG>
\n	\n
<USER>	<USER>
Cuirfidh	cuirfidh
mé	mé
níos	níos
mó	mó
den	den
trí	trí
théacs	théacs
ar	ar
mo	mo
bhlag	bhlag
le	le
go	go
mbeidh	mbeidh
tusa	tusa
agus	agus
daoine	daoine
eile	eile
in	in
ann	ann
iad	siad
a	a
chur	chur
i	i
gcomparáid	gcomparáid
.	.
\n	\n
<USER>	<USER>
breithlá	breithlá
sona	sona
duit	duit
hail	hail
hail	hail
\n	\n
Fuair	uair
mé	mé
an	an
scairt	scairt
ghutháin	ghutháin
is	is
fearr	fearr
le	le
fada	fada
inniu	inniu
-	-
Stay	Stay
tuned	tune
!	!
\n	\n
Passing	passing
of	of
Sean	Sean
Lowry	Lowry
,	,
former	former
Irish	Irish
<HASHTAG>	<HASHTAG>
Director	Director
so	so
sad	sa
.	.
Ar	Ar
dheis	dheis
Dé	Dé
go	go
raibh	raibh
a	a
anam	anam
dílis	dílis
.	.
<USER>	<USER>
<USER>	<USER>
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
Tá	Tá
súil	súil
agam	agam
go	go
mbeidh	mbeidh
tú	tú
compordach	compordach
san	an
áit	áit
(	(
teach	teacht
/	/
árasán	árasán
)	)
nua	na
.	.
\n	\n
Ní	Ní
neart	neart
to	go
cuir	cuir
le	le
chéile	chéile
.	.
👇🏼	👇🏼
<URL>	<URL>
\n	\n
<USER>	<USER>
Ah	An
,	,
nuacht	nuacht
brónach	brónach
:(	:(
\n	\n
<USER>	<USER>
Beirt	beirt
againn	againn
ann	an
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
a	a
rinne	rinne
mé	sé
=	=
that	that
I	I
made	made
;	;
dá	dá
ndearna	ndearna
mé	sé
=	=
of	of
those	those
which	which
I	I
have	have
made	made
.	.
Sin	in
é	é
an	an
anailís	anailís
ar	ar
aon	aon
nós	nó
!	!
\n	\n
Dála	Dála
an	an
scéil	scéal
a	a
cháirde	chairde
is	is
ceart	ceart
tacu	tacú
le	le
seo	seo
dar	dar
liom	liom
.	.
.	.
.	.
<URL>	<URL>
\n	\n
gan	an
dabht	dabht
<URL>	<URL>
\n	\n
Albain	Albain
bainte	bainte
amach	amach
ar	ar
maidin	maidin
,	,
aimsir	aimsir
cineál	cineál
aisteach	aisteach
:	:
te	t
agus	agus
an-tais	an-tais
\n	\n
<USER>	<USER>
<USER>	<USER>
Níor	Níor
chuala	chuala
mé	mé
faic	faic
ó	ó
mo	mo
dhearthaireacha	dhearthaireacha
i	i
mBéarla	mBéarla
ná	nó
i	i
nGaeilge	nGaeilge
is	is
tá	atá
go	go
leor	leor
déagóirí	déagóirí
fós	fós
mar	mar
sin	sin
fiú	fiú
i	i
SAM	SAM
.	.
\n	\n
<USER>	<USER>
ATM	ATM
nua	nua
agaibh	agaibh
i	i
mBun	mbun
an	an
Phobail	phobail
.	.
👍	👍
Go	go
maith	maith
.	.
Anois	anois
níl	níl
seirbhís	seirbhís
i	i
nGaeilge	nGaeilge
ar	ar
fáil	fáil
,	,
mar	ar
a	a
bhí	bhí
roimhe	roimh
.	.
👎	👎
Go	go
dona	don
.	.
Réitigh	Réitigh
ldt	ldt
✅	✅
\n	\n
Fair	air
play	play
a	a
Aodáin	Aodán
,	,
as	a
an	an
gcommint	gcommint
seo	seo
ar	a
thuairisc	thuairisc
Sly	Sly
News	News
fé	é
<HASHTAG>	<HASHTAG>
<URL>	<URL>
\n	\n
Ba	a
dhiail	dhiail
an	an
óráid	ócáid
í	a
.	.
.	.
.	.
.	.
.	.
<URL>	<URL>
\n	\n
Aisteoirí	Aisteoirí
Breise	Breise
ag	ag
teastáil	teastáil
do	do
shraith	shraith
nua	nua
drámaíochta	drámaíochta
grinn	grinn
do	do
<USER>	<USER>
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
<URL>	<URL>
\n	\n
Sí	í
an	an
buaiteoir	buaiteoir
ná	na
/	/
The	the
winner	winner
is	i
.	.
.	.
.	.
.	.
Ana	na
Ní	Ní
Shúilleabháin	Shúilleabháin
,	,
Co	go
.	.
Chiarraí	Chiarraí
!	!
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Go	go
raibh	raibh
míle	míle
maith	maith
leis	leis
an	an
uachtarán	uachtarán
ar	a
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
Cc	Cé
<USER>	<USER>
\n	\n
<USER>	<USER>
…	…
ligean	éigean
dóibh	dóibh
rudaí	rudaí
a	a
thaispeáint	thaispeáint
dó	do
.	.
\n	\n
<USER>	<USER>
Cé	é
chomh	chomh
fada	fad
/	/
mór	mar
is	is
atá	atá
an	an
leabhar	leabhar
clóite	clóite
?	?
Is	is
féidir	féidir
go	go
mbeidh	mbeidh
orm	orm
beart	beart
a	a
ordú	ordú
ó	a
<USER>	<USER>
.	.
Is	Is
maith	maith
liom	liom
Biddy	Biddy
J	J
.	.
\n	\n
Ag	ag
obair	obair
go	go
dian	dian
sa	sa
stiúideo	stiúideo
!	!
<URL>	<URL>
\n	\n
Ailbhe	Ailbhe
Ní	Ní
Ghearbhuigh	Ghearbhuigh
i	i
mbun	mbun
cainte	cainte
ar	ar
Torna	Torna
agus	agus
an	an
fhéiniúlacht	fhéiniúlacht
Ghaelach	Ghaelach
ag	a
<HASHTAG>	<HASHTAG>
<USER>	<USER>
<USER>	<USER>
…	…
<URL>	<URL>
\n	\n
Port	ort
Arthur	Arthur
ar	ar
maidin	maidin
😎	😎
😎	😎
<URL>	<URL>
\n	\n
<USER>	<USER>
Aroo	Aroo
lishning	lishning
to	to
Prokofiev	Prokofiev
6	6
now	no
ar	ar
an	an
raidio	raidió
?	?
\n	\n
<USER>	<USER>
<USER>	<USER>
beidh	beidh
podchraoladh	podchraoladh
ar	ar
ár	ár
suíomh	suíomh
agus	agus
Soundcloud	Soundcloud
amarach	amarach
!	!
\n	\n
5,630	5,630
duine	duine
atá	atá
básaithe	básaithe
in	in
Éirinn	Éirinn
go	go
dtí	dtí
seo	seo
de	de
dheasca	dheasca
na	na
paindéime	paindéime
,	,
3,687	3,687
duine	duine
ó	ó
dheas	dheas
den	den
teorainn	teorainn
agus	agus
1,943	1,943
duine	duine
ó	ó
thuaidh	thuaidh
di	de
.	.
\n	\n
Buairt	cuairt
go	go
gciorrófar	gciorrófar
maoiniú	maoiniú
d'Oifigigh	d'Oifigigh
Ghaeilge	Gaeilge
ó	ó
thuaidh	thuaidh
<URL>	<URL>
\n	\n
Déarfaidh	Déanfaidh
mé	mé
arís	arís
eile	eile
é	a
.	.
Is	is
comórtais	comórtais
iontacha	iontacha
iad	iad
na	na
Sraitheanna	Sraitheanna
Náisiúnta	Náisiúnta
Iomána	Iomána
is	is
Peile	eile
<HASHTAG>	<HASHTAG>
<USER>	<USER>
<USER>	<USER>
\n	\n
Anois	Anois
teach	teacht
an	an
earraigh	earraigh
beidh	beidh
an	an
la	a
dul	dul
chun	chun
sineadh	síneadh
.	.
Tar	ar
eis	eis
na	na
feile	feile
bride	bride
.	.
.	.
.	.
Happy	Happy
brigids	brigids
day	day
.	.
.	.
.	.
\n	\n
<USER>	<USER>
<USER>	<USER>
Fearthain	Fearthain
don	don
lao	lao
agus	agus
grian	grian
don	don
tsearrach	searrach
;	;
uisce	aisce
don	don
gé	gé
agus	agus
déirc	déirc
don	don
bhacach	bhacach
!	!
\n	\n
.	.
<USER>	<USER>
Nach	ach
mbeadh	mbeadh
sé	sé
éasca	éasca
Gaeilge	Gaeilge
a	a
chur	chur
air	ar
seo	seo
?	?
<URL>	<URL>
“	“
Cuir	Cuir
do	do
thóin	thóin
ins	ins
an	an
aer	ar
…	…
”	”
\n	\n
Disputations	Disputations
<URL>	<URL>
Dlí	dlí
an	an
Brúid	Brúid
Idirlín	Idirlín
:	:
Paisean	faisean
*	*
Carthanacht	carthanacht
=	=
Tairiseach	tairiseach
\n	\n
Tá	tá
an	an
dara	dara
líne	líne
ró-liteartha	ró-liteartha
sílim	sílim
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Lá	Lá
breithe	breithe
shona	shona
mo	mo
chara	chara
🎂	🎂
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
bíonn	bíonn
siad	siad
san	san
uisce	uisce
seasta	feasta
\n	\n
Beidh	Beidh
Barrscéalta	Barrscéalta
á	á
chraoladh	chraoladh
beo	beo
ó	ó
fhéile	fhéile
Festifál	Festifál
ar	ar
an	an
bhFál	bhFál
Cárrach	Cárrach
amárach	amárach
11	11
am	an
\n	\n
<USER>	<USER>
agus	agus
neart	neart
le	le
plé	plé
ag	ag
fear	fear
<USER>	<USER>
linn	linn
an	an
tseachtain	tseachtain
seo	seo
💪	💪
Comhlacht	comhlacht
nua	nua
Jsavagefitness	Jsavagefitness
💙	💙
Clann	clann
agus	agus
caid	cad
le	le
<USER>	<USER>
🏐	🏐
Ciarraí	Chiarraí
sa	sa
todhcaí	todhchaí
💚	💚
💛	💛
🏆	🏆
<USER>	<USER>
agus	agus
tactics	tactics
<USER>	<USER>
👀	👀
Duais	duais
-	-
<URL>	<URL>
🍏	🍏
Apple	Apple
🎧	🎧
Spotify	Spotify
☁️	☁️
Soundcloud	Soundcloud
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Oh	O
.	.
Buaiteoir	buaiteoir
<HASHTAG>	<HASHTAG>
againn	againn
!	!
\n	\n
<USER>	<USER>
Is	Is
feider	feidir
leat	leat
""""	""""
bídeach	bídeach
""""	""""
a	a
usaid	úsaid
(	(
=	=
teeny	teen
)	)
<USER>	<USER>
\n	\n
Dhá	dhá
chluiche	chluiche
sa	sa
bhaile	bhaile
anocht	anocht
againn	againn
,	,
Na	a
Gaeil	Gaeil
Óga	Óga
A	a
6-10	6-10
go	go
0-5	0-5
Leamhcáin	Leamhcáin
NGÓ	NGÓ
B	i
0-4	0-4
go	go
4-14	4-14
Dhea-chomhairle	Dhea-chomhairle
<HASHTAG>	<HASHTAG>
<USER>	<USER>
\n	\n
ag	ag
súil	súil
go	go
mór	mór
le	le
seinnt	seinnt
ag	a
<USER>	<USER>
-	-
Déardaoin	Déardaoin
24ú	24ú
sa	a
<USER>	<USER>
díreach	díreach
i	i
ndiaidh	ndiaidh
an	an
slam	slam
filíochta	filíochta
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Ba	a
cheart	cheart
duit	duit
iad	iad
a	a
phósadh	phósadh
.	.
Tá	tá
cúis	cúis
cheiliúrtha	cheiliúrtha
uaim	uaim
.	.
\n	\n
Torthaí	torthaí
Ardteiste	Ardteist
2014	2014
Beidh	beidh
na	na
torthaí	torthaí
ar	ar
fáil	fáil
sa	sa
scoil	scoil
maidin	maidin
Dé	Dé
Céadaoin	Céadaoin
13	13
Lúnasa	Lúnasa
<USER>	<USER>
:	:
30	30
.	.
Beidh	beidh
an	an
Máistir	Máistir
Ó	Ó
.	.
.	.
.	.
<URL>	<URL>
\n	\n
Imeachtaí	imeachtaí
Gaeilge	Gaeilge
i	i
gCiarraí	gCiarraí
agus	agus
neart	neart
eolais	eolais
eile	eile
ar	ar
fáil	fáil
ar	ar
an	an
suíomh	suíomh
iontach	iontach
seo	seo
le	le
<USER>	<USER>
anseo	anseo
➡️	➡️
<URL>	<URL>
Scéal	scéal
faoi	faoi
<HASHTAG>	<HASHTAG>
Choláiste	Coláiste
Bhréanainn	Bhréanainn
i	i
measc	measc
scéalta	scéalta
na	na
seachtaine	seachtaine
seo	seo
!	!
<HASHTAG>	<HASHTAG>
\n	\n
<USER>	<USER>
Caisleán	Caisleán
Airt	Airt
Mhic	Mhic
Phiarais	Phiarais
.	.
\n	\n
Thug	thug
an	an
Scéim	Scéim
Aisling	Aisling
Gheal	Gheal
muinín	muinín
do	do
Nell	Nell
Ní	Ní
Chróinín	Chróinín
,	,
ní	ní
bheadh	bheidh
páirt	páirt
glactha	glactha
aici	aici
i	i
gCorn	gCorn
Uí	Uí
Riada	Riada
gan	gan
taithí	taithí
na	na
scéime	scéime
a	a
deir	deir
sí	sé
.	.
<USER>	<USER>
\n	\n
<USER>	<USER>
Is	Is
aoibhinn	aoibhinn
liom	liom
Ruadhán	Ruadhán
.	.
.	.
.	.
agus	agus
Síobhra	Síobhra
.	.
.	.
.	.
agus	agus
mo	mo
nia	nia
Daibhí	Daibhí
.	.
.	.
.	.
.	.
💚	💚
\n	\n
<USER>	<USER>
Tá	Tá
go	go
leor	leo
-	-
bury	bury
i	i
Sasana	Sasana
?	?
\n	\n
Úsáid	úsáid
pholaitiúil	pholaitiúil
an	an
chló	chló
Ghaelaigh	Ghaelaigh
anseo	anseo
.	.
Is	is
gnách	gnách
don	don
chló	chló
a	a
bheith	bheith
in	in
úsáid	úsáid
i	i
sainréimsí	sainréimsí
cultúrtha	cultúrtha
/	/
ceiliúrtha	cheiliúrtha
/	/
margaíochta	margaíochta
amháin	amháin
ar	ar
na	na
saolta	saolta
seo	seo
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Fáilte	Fáilte
roimpu	rompu
!	!
Tá	Tá
ríomhphost	ríomhphost
seolta	seolta
chuig	chuig
Magamedia	Magamedia
cheana	cheana
féin	féin
.	.
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Leaba	leaba
i	i
measc	measc
na	na
naomh	naomh
dó	de
/	/
di	i
\n	\n
<USER>	<USER>
nil	níl
aon	aon
teangabhail	teangabhail
eile	eile
agam	agat
do	do
pfitz	pfitz
.	.
Is	is
base	base
ata	ata
ina	ina
theach	theach
seachas	seachas
baile	baile
.	.
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Bhuel	Bhuel
,	,
tá	t
an-difríocht	an-difríocht
idir	idir
ann	ann
idir	idir
rLeabhar	rLeabhar
agus	agus
físeán	físeán
ar	ar
féidir	féidir
leat	leat
a	a
thaispeáint	thaispeáint
dos	do
na	na
páistí	páistí
3	3
nó	na
4	4
huaire	uaire
in	in
aghaidh	aghaidh
na	na
seachtaine	seachtain
!	!
!	!
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Sin	in
ceist	ceist
.	.
.	.
.	.
🤔	🤔
\n	\n
<USER>	<USER>
<USER>	<USER>
Sílim	Sílim
go	go
bhfuil	bhfuil
a	a
fhios	fhios
agam	agam
🙊	🙊
🙊	🙊
🙊	🙊
\n	\n
Maith	maith
an	an
fear	fear
<USER>	<USER>
.	.
Béal	Béal
Feirste	Feirste
abú	ab
!	!
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
.	.
<URL>	<URL>
\n	\n
<USER>	<USER>
Míle	Míle
buíochas	buíochas
.	.
Cuid	cuid
den	den
cheart	cheart
ag	ag
Sammy	Sammy
faoi	faoi
shaoirse	shaoirse
coinsiasa	coinsiasa
.	.
Ramhaillí	Ramhaillí
go	go
leor	leor
dá	dá
alt	alt
,	,
afach	amach
.	.
\n	\n
Beidh	Beidh
Ionad	Ionad
an	an
Chrois	Chrois
Bhealaigh	Bhealaigh
agus	agus
an	an
Spórtlann	Spórtlann
druidte	druidte
ó	ó
Dé	Dé
hAoine	hAoine
21ú	21ú
Nollag	Nollag
go	go
dtí	dtí
Deardaoin	Déardaoin
3ú	3ú
Éanair	Éanair
do	do
na	na
.	.
.	.
.	.
<URL>	<URL>
\n	\n
Cé	é
chomh	chomh
tragóideach	tragóideach
í	í
an	an
nuacht	nuacht
ag	ag
teacht	teacht
ón	ón
Mhalaeisia	Mhalaeisia
,	,
tá	tá
sé	sé
níos	níos
fearr	fearr
fois	fios
a	a
bheith	bheith
ná	ná
tomhais	tomhais
a	a
bheith	bheith
ag	ag
clann	clann
Nóra	Nóra
Quoirin	Quoirin
.	.
Chomh	chomh
,	,
chomh	chomh
brónach	brónach
.	.
Requiescat	Requiescat
In	In
Pace	Pace
.	.
\n	\n
Ná	Ná
caill	caill
é	a
.	.
.	.
.	.
'	'
LANGUAGE	LANGUAGE
OF	OF
THE	THE
MUTE	MUTE
'	'
le	le
Jack	Jack
Harte	Harte
sa	sa
Taibhdhearc	Taibhdhearc
an	an
Satharn	Satharn
seo	seo
14	14
Bealtaine	Bealtaine
ag	a
8pm	8pm
.	.
Not	not
to	to
be	be
.	.
.	.
.	.
<URL>	<URL>
\n	\n
<USER>	<USER>
Iontach	iontach
.	.
Maith	Maith
sibh	sibh
!	!
\n	\n
Dia	Dia
sábháil	sábháil
thug	thug
mé	mé
cuairt	cuairt
ar	ar
neart	ceart
😵	😵
\n	\n
<USER>	<USER>
Ach	ach
ní	ní
dóigh	dóigh
liom	liom
gurb	gurb
é	é
an	an
gradam	gradam
do	do
lucht	lucht
phórú	phórú
na	na
bhfeileacán	bhféileacán
as	as
Deilginis	Deilginis
a	a
chuireann	chuireann
an	an
oiread	oiread
sin	sin
sásaimh	sásaimh
ort	orm
.	.
.	.
.	.
\n	\n
dhúisigh	dhúisigh
mé	mé
ó	ó
néal	néal
codlata	codlata
ansin	ansin
fanfaidh	fanfaidh
mé	sé
.	.
.	.
.	.
dhá	dhá
uair	uair
an	an
chloig	chloig
eile	eile
b'fhéidir	b'fhéidir
.	.
.	.
.	.
agus	agus
ansin	ansin
caol	caol
díreach	díreach
ar	ar
ais	ais
sa	sa
leaba	leaba
liom	liom
<URL>	<URL>
\n	\n
<USER>	<USER>
*	*
dearg	dearg
i	i
mo	mo
leiceann	leiceann
*	*
<USER>	<USER>
Níl	Níl
a	a
fhios	fhios
agam	agam
an	an
focal	focal
ar	ar
blushing	blushing
.	.
.	.
.	.
:D	:D
\n	\n
<USER>	<USER>
<USER>	<USER>
mise	mise
freisin	freisin
,	,
nach	ach
iontach	iontach
é	a
:)	:)
\n	\n
<USER>	<USER>
Seans	seans
agat	agat
do	do
scíth	scíth
a	a
ligean	ligean
,	,
cupán	cupán
caife	caife
/	/
tae	the
a	a
ghlacadh	ghlacadh
agus	agus
stánadh	stánadh
amach	amach
an	an
fhuinneog	fhuinneog
ar	ar
feadh	feadh
bomaite	bomaite
freisin	freisin
😊	😊
\n	\n
<USER>	<USER>
Níl	Níl
tuairim	tuairim
agam	agam
,	,
ní	ní
raibh	raibh
aon	an
scríobh	scríobh
fágtha	fágtha
ann	an
.	.
\n	\n
Tá	Tá
An	An
Mhí	Mhí
chun	chun
cinn	cinn
i	i
gcluiche	gcluiche
chead	chead
bhabhta	bhabhta
na	na
Craoibhe	Craoibhe
Sinsir	Sinsir
Iomána	Iomána
i	a
<USER>	<USER>
&	&
7	7
nóim	nóim
.	.
fágtha	fágtha
<USER>	<USER>
2-18	2-18
<USER>	<USER>
1-15	1-15
\n	\n
Ná	Ná
caill	caill
eagrán	eagrán
eile	eile
Junior	Junior
Eurovision	Eurovision
@	@
5:55	5:55
inniu	inniu
!	!
Bí	Bí
linn	linn
!	!
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<URL>	<URL>
\n	\n
St	t
.	.
Patrick's	Patrick's
GNS	NS
,	,
Ballyroan	Ballyroan
,	,
buaiteoirí	buaiteoir
Corn	Corn
an	an
Chladaigh	Chladaigh
.	.
<USER>	<USER>
<URL>	<URL>
\n	\n
Scaipeann	scaipeann
Covid-19	Covid-19
go	go
héasca	héasca
in	in
áiteanna	áiteanna
atá	atá
plódaithe	plódaithe
.	.
Seachain	Seachtain
na	na
háiteanna	háiteanna
seo	seo
a	an
oiread	oiread
agus	agus
is	is
féidir	féidir
.	.
Má	Má
tá	tá
tú	tú
ag	ag
dul	dul
ag	ag
siopadóireacht	siopadóireacht
–	–
laghdaigh	laghdaigh
do	do
chuid	chuid
ama	ama
i	i
sluaite	sluaite
agus	agus
glan	gan
do	do
láimhe	láimh
go	go
rialta	rialta
.	.
Ná	Ná
lig	lig
do	do
mhaidí	mhaidí
le	le
sruth	sruth
!	!
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
<URL>	<URL>
\n	\n
<USER>	<USER>
Bhí	bhí
leis	leis
leis	leis
leis	leis
leis	leis
chomh	chomh
maith	maith
.	.
\n	\n
Tá	Tá
Tinder	Tinder
na	a
<HASHTAG>	<HASHTAG>
anseo	anseo
!	!
❤️	❤️
👀	👀
<URL>	<URL>
\n	\n
<HASHTAG>	<HASHTAG>
<USER>	<USER>
mo	mo
bhlág	bhlág
is	is
déanaí	déanaí
as	a
Sacs-Béarla	Sacs-Béarla
ar	an
<URL>	<URL>
faoin	faoin
aiséirí	aiséirí
is	is
an	an
réabhlóid	réabhlóid
!	!
\n	\n
Sin	in
sin	sin
is	is
dócha	dócha
.	.
.	.
.	.
<URL>	<URL>
\n	\n
Nach	ach
méanar	méanar
dúinn	dúinn
,	,
agus	agus
daoibhse	daoibhse
a	a
éisteoirí	éisteoirí
,	,
go	go
mbeidh	mbeadh
an	an
gang	rang
seo	seo
i	i
mbun	mbun
ceoil	ceoil
dúinn	dúinn
ar	ar
maidin	maidin
ar	ar
Iris	Inis
an	an
Oireachtais	Oireachtas
ó	a
09:15	09:15
!	!
Maitiú	Maitiú
Ó	Ó
Casaide	Casaide
,	,
Róisín	Róisín
Chambers	Chambers
,	,
Natalie	Natalie
Ní	Ní
Chasaide	Chasaide
,	,
Conor	Conor
Lyons	Lyons
agus	agus
Eoghan	Eoghan
Scott	Scott
<USER>	<USER>
Is	Is
gearr	gearr
uainn	uainn
anois	anois
é	a
.	.
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Comhchairdeas	Comhghairdeas
libh	libh
<USER>	<USER>
agus	agus
go	go
n-éirí	n-éirí
libh	sibh
-	-
plé	plé
breá	breá
ar	a
<USER>	<USER>
\n	\n
<USER>	<USER>
ar	ar
bith	bith
😉	😉
\n	\n
<USER>	<USER>
<USER>	<USER>
An	an
siopa	siopa
<USER>	<USER>
i	i
gCorcaigh	gCorcaigh
👌	👌
\n	\n
Dúshlán50	Dúshlán50
thart	thar
,	,
Comhghairdeas	Comhghairdeas
dár	dár
ndáltaí	ndáltaí
as	as
ucht	ucht
an	an
nGaeilge	nGaeilge
a	a
spreagadh	spreagadh
thimpeall	thimpeall
Cill	Cill
Chainnigh	Chainnigh
,	,
éacht	acht
déanta	déanta
agaibh	agaibh
agus	agus
an	a
múinteoirí	múinteoir
!	!
\n	\n
<USER>	<USER>
<USER>	<USER>
An	an
mbíodh	mbíodh
Gaelscoileanna	Gaelscoileanna
ann	an
?	?
\n	\n
<USER>	<USER>
<USER>	<USER>
cinnte	cinnte
ach	ach
bhí	bhí
airgead	airgead
mhór	mór
agus	agus
foireann	foireann
gairmiúil	gairmiúil
laistiar	laistiar
de	de
na	na
físeáin	físeáin
a	a
rinne	rinne
sí	sé
,	,
trócaire	trócaire
┐	┐
suaimhneas	suaimhneas
uirthi	uirthi
\n	\n
Sad	Sad
news	new
!	!
😢	😢
Ni	i
bheith	bheidh
a	a
leithid	leithéid
ann	ann
arís	arís
!	!
<URL>	<URL>
\n	\n
An	an
tseachtain	tseachtain
seo	seo
,	,
cuimhníonn	cuimhníonn
Muireann	Muireann
ar	ar
Mhícheál	Mhicheál
Ó	Ó
Súilleabháin	Súilleabháin
,	,
a	a
cailleadh	cailleadh
an	an
tseachtain	tseachtain
seo	seo
caite	caite
.	.
<URL>	<URL>
\n	\n
Sa	a
tóir	tóir
ar	ar
chaitheamh	chaitheamh
aimsire	aimsire
gur	gur
féidir	féidir
é	é
a	a
dhéanamh	dhéanamh
sa	sa
bhaile	bhaile
(	(
agus	agus
sa	sa
bháisteach	bháisteach
)	)
?	?
☔️	☔️
🙄	🙄
5	5
reasons	reason
why	why
The	the
School's	School's
Collection	collection
at	a
<USER>	<USER>
could	would
be	be
your	your
new	new
favourite	favourite
hobby	hobby
🤓	🤓
📖	📖
👇	👇
<URL>	<URL>
(	(
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
)	)
<URL>	<URL>
\n	\n
Ros	os
na	na
Rún	Rún
.	.
.	.
.	.
.	.
Go	go
luath	luath
<HASHTAG>	<HASHTAG>
20:30	20:30
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Go	go
hálainn	hálainn
,	,
Úna	na
!	!
Lá	tá
na	na
Cruite	Cruite
sona	sona
duit	duit
féin	féin
!	!
\n	\n
<USER>	<USER>
An-dheas	An-dheas
.	.
Léas	Léas
